brand,city,title,desc,image_count,created_at,price
Apple,Tehran,"['Apple', 'se', '64']","['گوش', 'نو', 'تماس', 'برا', 'تست']",0,Sunday 07PM,1720024.7000476366
Huawei,Tehran,"['گوش', 'G', '730', 'هوآوی', 'برد', 'سوخته']","['گوش', 'هوآوی', 'G', '730', 'برد', 'سوخته', 'توافق']",0,Wednesday 06AM,319207.25199077907
Samsung,Tehran,"['گوش', 'عمده']","['سامسونک', 'هواوی', 'htc', 'ایفون']",0,Friday 11AM,553717.1706824189
Samsung,Tabriz,"['گوش', 'موبایل', 's5']","['گوش', 'موبایل', 's5', 'چیز', 'سالمه', 'تاچ', 'ال', 'دیش', 'مشکل', 'داره', 'صفحش', 'میاد', 'میره', 'قیمت', 'توافقیه', 'اس', 'ام', 'اس', 'جواب', 'میدم']",1,Sunday 05PM,196153.51216221513
Apple,Isfahan,['6splusدر'],"['تمیز', 'بدونه', 'نقطه']",3,Tuesday 04AM,1108351.8447221871
Nokia,Shiraz,"['گوش', 'نوکیا', 'n', '72']","['فروش', 'گوش', 'نوکیاn', '73', 'سری', 'موزیکال', 'همراه', 'کارتن', 'ممر', 'عدد', 'قاب', 'اضافی', 'تمیز', 'سالم']",4,Thursday 09AM,243977.29082956671
Samsung,Tehran,"['Samsung', 'Galaxy', 'E5']","['بدنه', 'سالم', 'مشکل']",1,Wednesday 09PM,474638.56740107434
Apple,Tehran,"['گوش', 'اقساط', 'چک', 'پرداخت']","['فروش', 'اقساط', 'موبایل', 'چک', 'پرداخت', 'سفته']",0,Saturday 08AM,1069124.029035857
Sony,Shiraz,"['کوشید#کوش', 'موبایل', 'سونیz1']","['درحدنو', 'خطوخش']",0,Saturday 09PM,504525.40356837603
Samsung,Tehran,"['A3', '2016']","['مشک', 'کمتر', 'یه', 'ماهه', 'خرید#خر', 'سال', 'نیم', 'گارانتی', 'اصل', 'مایکروتل', 'داره', 'سر', 'سوزن', 'خط', 'خش', 'همراه', 'محافظ', 'صفحه', 'قاب', 'اصل', 'sms', 'بدید']",0,Monday 04PM,1061730.7394630872
Nokia,Karaj,['نوکیاN8'],"['کارتن', 'لیبل', 'اضافه', 'هندزفری', 'کابل', 'usb', 'داردگوشی', 'سالم', 'وهیچگونه', 'ایراد']",3,Saturday 05PM,214206.01994877614
Apple,Tehran,"['ایفون', '6']","['دستگاه', 'گوش', 'آیفون', '6', 'سفارش', 'آمریکا', '16', 'گیگ', 'رم', 'فروش', 'میرسد', 'استفاده', 'آ', 'ی', 'پد', 'بیس', 'باند', 'آنتن']",3,Wednesday 09AM,1399791.9314708954
Nokia,Shiraz,"['فروش', 'گوش', 'دست']","['عدد', 'گوش', 'جعبه', 'لوازم', 'جانبی']",2,Wednesday 04PM,226850.13216610625
Samsung,Tehran,"['گوش', 'موبایل', 'سامسونگ', 'Galaxy', 'S3']","['گوش', 'تمیز', 'خط', 'خش', 'خوردگی', '3', 'عدد', 'قاب', 'ضدضربه', 'iface', '1', 'محافظ', 'صفحه', 'glass', 'کلیه', 'امکانات', 'فابریک', 'گوش', 'فاکتور', 'خرید', 'NUM']",1,Saturday 10PM,567080.5081229795
Huawei,Shiraz,"['هواوی', 'g7', 'درحدنو', '4G']","['سالم', 'بشرط', 'تست', 'تخفیف', 'جز', 'پای', 'معامله', '16', 'گیگ', 'رم', '2', 'دوربین', '13', 'یاعلی', 'مقطوع', 'مقطوع']",1,Thursday 10PM,497687.67123302387
Samsung,Ahvaz,"['انواع', 'گوش', 'موبایل']","['مارکها', 'موجود', 'نقد', 'اقساط', 'چک', 'کارمند', 'معاوضه', 'گوش', 'کارکرده', 'نو', 'تلفن', 'NUM']",1,Monday 09AM,746125.8918915171
Samsung,Mashhad,"['not', '3']","['توافق', 'معاوضه', 'اپل', '4اس']",0,Tuesday 02PM,619422.5621160533
Apple,Isfahan,['ipone5s'],"['ipone5s', 'gold', '16', 'g', 'درحداک', 'بدونه', 'مشکل', 'یاخرابی', 'بدونه', 'تعمیر', 'وبازشدن', 'پول', 'نقدمعاوضه', 'داشت#دار', 'کارتون', 'وهندزفری', 'وشارژراصل', 'موجود', '24', 'ساعت', 'مهلت', 'تست']",2,Tuesday 09AM,589891.150694052
Apple,Shiraz,"['آیفون', '5S', 'تمیز', 'اصل', '64', 'g']","['گوش', 'سالم', 'اصل', 'تم', 'ام', 'وسایل', 'تعمیر', 'شد#شو', 'اصل']",0,Wednesday 08AM,1553607.5063956513
Apple,Mashhad,"['آیفون', 'فایو', 'سفید']","['آیفون', '4سی', 'نو', 'رده', 'فایو', 'اس', 'قاب', 'سرامیک', '83', 'گیگ', 'اصل', 'سفارش', 'آمریکا', 'ال', 'ال', 'ای']",2,Wednesday 11PM,932773.3885750739
HTC,Mashhad,"['گوش', 'موبایل', 'htc', 'desier', '500']","['گوش', 'هاردش', 'خرابه', 'صفحه', 'اولیه', 'قفل', 'میکنه', 'نمیاد', 'تعمیر', 'نبردمش', 'احتمال', 'تعمیرگاه', 'ببرید', 'درست', 'بشه', 'بتونید', 'از', 'استفاده', 'مشکل', 'دیگه', 'ای', 'نداره', 'قطعات', 'درسته']",1,Friday 01PM,256690.9778855816
Apple,Tehran,"['آیفون', '5s']","['ال', 'دی', 'قاب', 'تعویض', '83', 'گیگ', 'رنگ', 'گلد']",0,Monday 05PM,806800.3073655741
Nokia,Isfahan,"['گوش', 'نوکیا', '6120']","['گوش', 'هشتاد', 'درصد', 'سالمه', 'قاب', 'اصل', 'سفید', 'ایفونش', 'یکم', 'ایراد', 'داره', 'ی', 'ترک', 'ال', 'سید', 'داره', 'صفحه', 'سالم', 'شفاف']",1,Tuesday 05PM,69705.19330237788
Samsung,Ahvaz,"['سامسونگ', 'نت', '4']","['سالمه', 'سالم', 'معاوضه', 'قبول', 'میشه', 'پیشنهاداتون', 'واتساپ', 'فرستاد#فرست', 'گوش', 'های', 'رده']",0,Wednesday 11PM,659364.9853902443
Apple,Qom,"['اپل', 'تصادف']","['اپل', '5s', '16', 'گیگ', 'باطری', 'گوشه', 'سالم', 'برد', 'گوش', 'نمیاره', 'تاچ', 'ال', 'دی', 'سالمه', 'کار', 'میکنه', 'صفحش', 'شکسته', 'انگشت', 'میشه', 'از', 'استفاده', 'قطعه', 'های', 'برد', 'درد', 'بخوره', 'دیوار', 'جان', 'تایید', 'کن', 'مرسی']",3,Friday 01PM,530209.0319229052
Samsung,Tehran,"['نو', '3', 'سالم']","['نو', '3', 'سالم', '32', 'گیگ', 'دوربین', '13', 'جلو', '8', 'فعالیت', 'دوربین', 'همزمان', 'تماس', 'طریق', 'پیامک', 'تلگرام']",0,Wednesday 07PM,763708.8702375285
LG,Mashhad,"['الجی', 'جی', '5']","['گوش', 'سالم', 'درحد', 'اک', 'اگه', 'یه', 'خط', 'دید#بین', 'ماله', 'خود', 'گارانتی', 'فولپک', '32', 'گیگ', 'رم4', 'جهت', 'معاوضه', 's7edge', 's7', 'htc', '10', 'iphone', 'se', '64', 'gb', 'گوش', 'های', 'مدل']",3,Saturday 11AM,1121865.2744309576
Apple,Mashhad,"['خریدار', 'گوش', 'اپل', '6', 'گیگ', '32']","['سلام', 'خریدار', 'گوش', 'اپل6sگیگ', '32', '#هست']",0,Tuesday 09AM,1183492.7818921767
Huawei,Tehran,"['گوش', 'g6']","['سلام', 'معاوضه', 'داشت#دار', 'قیمت', 'هاتونو', 'اس', 'کنین', 'تشکر', 'دیوار']",2,Wednesday 02PM,451263.82380190014
Samsung,Tabriz,"['معاوضه', 'سامسونگ', 'نو', '5', 'ایفون', '6', '6اس']","['گوش', 'اکبند', 'تعمیر', 'ایراد', 'خط', 'خش', 'معاوضه', 'ایفون', '6', '6اس', 'لطفا', 'گوشیتون', 'سالم', 'تعمیر', 'خط', 'خش', 'باشه', 'اس', 'ام', 'اس', 'جواب', 'میشه']",1,Wednesday 11AM,1459027.5671331002
Samsung,Karaj,['not5'],"['NUMده', 'روز', 'خرید#خر', 'تک', 'سیم', 'کارته']",0,Wednesday 04PM,771342.5845578815
Samsung,Isfahan,"['سامسونگ', 'گلکسی', 's5']","['رنگ', 'مشک', 'تک', 'سیم', 'کارت', '16', 'گیگ', 'گلس', 'گاردتمیز', 'گوش', 'سالم', 'ضربه', 'ایراد', 'قیمت', 'پیشنهاد', 'پیامک', 'تماس', 'گرفت#گیر']",0,Tuesday 01AM,781601.3780492552
Samsung,Kermanshah,"['معاوضه', 'گلکسی6', 'ایج', 'پلاس', 'ایفون', '6']","['سلام', 'گوش', 'سالمه', 'ضمانت', 'میکنم', 'وسایل', 'فابریکه', 'حافظ', '32', 'قبلا', 'ایفون', 'داشت#دار', 'میخوام', 'معاظه', 'تشکر', 'برنامه', 'دیوار']",1,Thursday 09PM,1399902.1820633905
ZTE,Tehran,"['حراج', 'انواع', 'گوش']","['دلیل', 'جابه', 'لوازم', 'گوش', 'های', 'اپل', 'سامسونگ', 'حراج', 'کرد#کن', '30', 'درصد', 'تخفیف']",0,Friday 02PM,404144.66240685317
Samsung,Karaj,"['فروش', 'نوت3یا', 'معاوضه', 'با6plus']","['گوش', 'نو', '3', 'n', '9005', 'سری', '4جی', 'سفید', 'گلد', 'درحد', '32', 'گیگ', 'دوربین', '13', 'مگا', 'سالم', 'سرحال', 'شارژره', 'فابریک', 'قاب', 'ژله', 'ای', 'نو', 'NUM', 'گوش', 'اپل', '5s', '6s', 'پلاس', 'تمیزه', 'رم', 'طاق', 'میزنم', 'سر', 'میدم']",0,Saturday 02AM,843202.187467579
ZTE,Tehran,"['گوش', 'GLX']","['3G', 'بلوتوث', '4گیگ', 'حافظه', 'ودوربین', 'جلو', 'وعقب', 'ودو', 'سیم', 'کارته', 'آکبند']",1,Wednesday 11PM,456922.4765719111
ZTE,Tabriz,"['ایسوس', 'پد', 'فون', 'اینفنتی']","['گوش', 'تبلتش', 'تمیز', 'هستن', '32', 'گیگ', 'حافظه', 'داخلیشه', 'میخوام', 'معاوضه', 'پیشنهاداتون', 'بگین', 'لطفا', 'دوربین', 'عقب', '13', 'دوربین', 'جلو', 'گوش', '5', 'تبلت', '2', 'مگا', 'پیکسل', 'هستش', 'گوش', 'حرف', 'نداره', 'منتظرتونم']",4,Friday 07PM,802633.5614267308
Apple,Shiraz,"['آیفون', '64', 'گیگ6s', 'رزگلد']","['23', 'روز', 'خرید#خر', 'کوچک', 'خش', 'ضربه', 'همراه', 'قاب', 'گارد', 'NUMهزینه', 'NUM']",1,Saturday 10PM,1688043.0323576147
Nokia,Tabriz,"['گوش', 'موبایل', 'نوکیا']","['گوش', 'c2', 'کشویی']",4,Sunday 05PM,235360.48555724873
Apple,Karaj,['ایفون4c'],"['گوش', 'سالم', '83', 'گیگ', 'معاوضه', 'داشت#دار']",1,Saturday 03PM,972774.4253690778
Apple,Karaj,"['iphone', '6s', 'rozgoldحتمی', 'بخون']","['باسلام', 'دستگا', 'ایفون', 'سیکس', 'اس', '35', 'گیگ', 'قاب', 'گلس', 'پشتو', 'تازه', '799', 'لوازم', 'خرید#خر', 'يك', 'هفتس', 'خريدم', 'باتضمين', 'ميدم', 'ایفون2عوض', 'میکنم', 'گوش', 'فاکتور', 'میدم', 'خرید#خر', 'ضرر', 'کرد#کن', 'توضیحات', 'تماس', 'گرفت#گیر', 'اس', 'ام', 'اس', 'پاسخگو', 'نيستم']",1,Thursday 07PM,1864818.2920662665
Apple,Tehran,"['Iphone', '7']","['تعداد', 'گوش', 'Iphone', '7', 'حافظه', '256', 'گیگ', 'LL', 'A', 'فروش', 'صورت', 'عمده']",1,Thursday 03PM,1238285.4320971195
Apple,Tehran,"['apple', 'iphone', 'SE', '16', 'GB']","['شهریور', 'امسال', '95', 'آمریکا', 'اومده', 'هفته', 'با', 'کار', 'نو', 'part', 'number', 'LL', 'A']",1,Friday 10PM,1532143.3749754615
Apple,Tehran,"['گوش', 'اپل', '5', '5s', 'خریدار']","['16', 'G', '32', 'Gفقط']",0,Monday 08PM,727975.82970232
Sony,Shiraz,"['Sony', 'z', 'LTE']","['رنگ', 'سفید', 'تمیز', 'سالم', 'ضربه', '16', 'gحافظه', 'فورجی', 'ساپورت', 'میکند']",1,Wednesday 09AM,644763.3710696214
Samsung,Kermanshah,"['نت', 'تر']","['ب', 'گوش', 'سامسونگ', 'نت', 'تر', 'ال', 'سید', 'شکسته', 'نیازمند', 'تشکر', 'سایت', 'دیوار']",0,Thursday 08AM,284300.85909391526
Sony,Tehran,"['گوش', 'موبایل', 'z']","['سلام', 'ی', 'گوش', 'z', 'خووووب', 'تلگرام', 'اس', 'ام', 'اس', 'درخدمتم', 'زنگ', 'جواب', 'نمیدم', 'یاعلی']",1,Tuesday 01PM,449719.6387247367
Apple,Isfahan,"['معاوضه', 'گرند', 'پرید#پر', 'اپل']","['معاوضه', 'گرند', 'پرید#پر', '6s', '6', 'بقی', 'صورت', 'نقد']",0,Sunday 12AM,1096686.539572011
Apple,Ahvaz,"['گوش', 'اپل', '5s', 'نوهه', 'نو', '83', 'گیگ']","['سلام', 'روز', 'اکبند', 'رنگ', 'سیلور']",4,Wednesday 10PM,961935.4022153846
Samsung,Tehran,"['گوش', 'سامسونگ', 'گرند', 'پرایم']","['گوش', 'رنگ', 'گلد', 'دور', 'زدگی']",2,Thursday 10PM,437020.0017163658
Apple,Karaj,"['iphone', '6plus', '64']","['گوش', 'درحد', 'معاوضه']",0,Thursday 10PM,1545327.465359208
Nokia,Tabriz,"['گوش', 'نوکیا', 'لومیا', '079']","['گوش', 'نوکیا', 'العاده', 'تمیز', 'همراه', 'کلیه', 'لوازم', 'فابریک', 'مصرف', 'ساعات', 'تماس', '0', 'صبح', 'الی', '1', 'شب']",3,Sunday 08PM,258542.26220794342
Samsung,Tabriz,"['s3', 'mini', 'i', '8190', 'n']","['تاچ', 'ال', 'دی', 'گوش', 'اس', 'تر', 'مینی', 'i', '8190', 'n', 'لطفا', 'تماس', 'اس', 'ام', 'اس', 'داد#ده']",2,Wednesday 12PM,173387.81792032352
Apple,Shiraz,['ایفون5اس'],"['سلام', 'ایفون', '5اس', '67', 'گیگ', 'رنگ', 'سفید', 'تعمیرسالم', 'همراه', 'بااپل', 'ایدی', 'معاوضه', 'میکنم', 'لطفا', 'خریدارزنگ', 'بزنه']",0,Thursday 03PM,847965.6612307065
Apple,Tehran,"['Iphone', '6s', '16']","['گوش', 'تمیز', 'کارکرده', 'فروشی', 'قیمت', 'پیشنهاد', 'پیامک', 'زد#زن', 'رنگ', 'گر', '83', 'گیگ', 'اصل', 'lla', 'تضمین', 'گوش', 'شد#شو', 'تضمین']",0,Sunday 05PM,1858540.569332378
Samsung,Tehran,"['گوش', 'موبایل', 'سامسونگ', 'S5']","['باسلام', 'گوش', 'مدل', 'S5سامسونگ', 'رنگ', 'سفیدتمیزدرحدنونوباقاب', 'فکرکنیدگوشی', 'نوانگارمیخریدکم', 'کاربه', 'بالا', 'پیشنهادفروخته', 'میشود']",1,Monday 09PM,422522.6708170021
Samsung,Tehran,"['گوش', 'سامسونگ', 'استار']","['گوش', 'سامسونگ', 'استار', 'سریع', 'هنگ', 'مجانی']",1,Thursday 04PM,375779.7075462963
Samsung,Tehran,"['galxi', 's4']","['اس', '4', 'ایراد', 'مشکل', 'گوش', 'خش', 'گلاس', 'قاب', 'ای', 'فیس', 'تماس', 'NUMتهرانم']",0,Tuesday 02AM,469209.2413977386
Apple,Isfahan,"['آیفون', '4', 'مشک']","['یکدستگاه', 'آیفون', '4', 'مشک', '67', 'گیگ', 'العاده', 'تمیز', 'LLA', 'سالم', 'بشرط', 'تست', '75', 'ساعته', 'بصورت', 'توافق', 'فروخت#فروش', 'میرسد', 'دلیل', 'فروش', 'خرید', '3اس', '2', 'حداکثر', 'قیمت', 'پیشنهادیتون', 'تلگرام', 'پیامک', 'بالا', 'پیشنهاد', 'تماس', 'میگیرم', 'تشکر', 'دست', 'اندرکاران', 'مجموعه', 'دیوار']",1,Friday 04PM,453356.84019613394
Huawei,Tehran,"['هو', 'آ', 'G7']","['سلام', 'گوش', 'ساااالم', 'ضمانت', 'میفروشمش', 'اصلا', 'وا', 'شد#شو', 'تعمیر', 'نرفته']",3,Monday 01AM,379272.007272033
Apple,Tehran,"['آیفون', '6', 'گلد', '83']","['کوچک', 'نقطه', 'ALL', '#هست', 'گوش', 'آک', 'هستk']",3,Sunday 02PM,1785661.8409382838
HTC,Mashhad,"['HTC', 'one', 'mini', '2', '4g']","['گوش', 'سالم', 'تمییز', 'میباشد', 'قیمت', 'توافق']",3,Monday 12PM,471574.640750436
Apple,Shiraz,"['فروش', 'گوش', 'اپل', 'فایو', 'اس']","['عدد', 'گوش', 'اپل', 'فایو', 'اس', 'رنگ', 'گلد', '67', 'گیگ', 'فروخت#فروش', 'میرسد', 'معاوضه', 'داشت#دار', 'جهت', 'فروش', 'تشکر', 'سایت', 'دیوار']",0,Friday 09PM,1157786.4769691376
HTC,Tehran,"['گوش', 'htc', 'one', 'XLسفید']","['گوش', 'اچ', 'تی', 'وان', 'ایکس', 'ال', 'سفید', '32', 'گیگ', 'حافظه', 'داخل', 'دوربین', '8', 'مگا', 'پیکسل', 'همراه', 'عدد', 'قاب', 'ژله', 'ای', 'همراه', 'کارتن', 'شارژر', 'هدفن', 'توضیحات', 'گوش', 'خط', 'خش', 'ضربه', 'ای', 'اصل', 'تایوان']",4,Sunday 12AM,293947.9561810645
Nokia,Shiraz,"['تعداد', 'گوش', 'نوکیا', 'عادی']","['همراه', 'شارژر', 'اتومبیل', 'انواع', 'شارژر', 'هندز', 'فر', 'های', 'اصل']",0,Monday 01AM,83852.62295047633
Apple,Tehran,"['گوش', 'ایفون', '5s', 'طلايي']","['عدد', 'گوش', 'ایفون', '5s', '67', 'گیگ', 'داشت#دار', 'درد', 'اهل', 'تعمیر', 'گوش', 'هستن', 'میخوره', 'گوش', 'دقیقه', 'یبار', 'هنگ', 'میکنه', 'وقت', 'تعمیرشو', 'داشت#دار', '399', 'هزار', 'تومن', 'میفروشم', 'NUM']",0,Monday 11AM,874135.7505446387
Samsung,Shiraz,"['گوش', 'سامسونگ', 'گلکسی', 'Gt', '7262']","['گوش', 'سالللللللم', 'مرتب']",2,Thursday 02PM,346446.5600200292
Apple,Tehran,"['ایفون', '7', 'اک', 'بند', '128', 'مشک']","['گوش', 'تازه', 'دبی', 'جهت', 'مصرف', 'بصورت', 'پلمپ', 'دربسته', 'فروش', 'رسید#رس', 'قیمت', 'توافق']",0,Friday 07PM,1618528.0846654393
Apple,Tehran,"['ایفون', '5']","['نو', 'سالم', 'ایکلود']",1,Friday 11AM,712111.9970908923
Samsung,Mashhad,"['سامسونگJ2', 'فورجی', 'دوسیم', 'کارت']","['گوش', 'سالم', 'سیم', 'فورجی', 'تمیزفقط', 'ی', 'خش', 'پایین', 'چپ', 'داره', 'گوش', 'داخل', 'بامپربوده', 'معاوضه', 'داشت#دار', 'گوش', 'j7یاj5', 'قصدفروشم', 'اینه', 'ک', 'ی', 'صفحه', 'بزرگتربگیرم', 'یاعلی', 'قیمت', 'نقد', '350', 'تخفیف', 'جز', 'پای', 'معامله']",3,Saturday 02AM,448758.8907977605
Apple,Shiraz,"['فروش', 'گوش', 'آیفون', '6s']","['آیفون', '6s', 'رزگلد', '35', 'گیگ', 'LLA', 'خط', 'خش', 'ضربه', 'تمیز', 'آک']",1,Sunday 06PM,2142888.9132605037
HTC,Shiraz,"['فروش', 'گوش', 'htc', 'one', 'v']","['تمیز', 'تعمیر', 'درصورت', 'جواب', 'ندادن', 'اس', 'ام', 'اس', 'داد#ده']",3,Sunday 06PM,459654.80552211875
Huawei,Tehran,"['گوش', 'موبایل', 'هانور', '4c']","['سالم', 'درحد', 'نو', 'تعمیرگاه', 'نرفته']",2,Sunday 10PM,362944.9974847239
Samsung,Kermanshah,"['htc', '10', 's7edge', 'note5']","['خریدار', 'گوشیهای', 'htc', '10', 's7edge', 'note5', '#هست', 'خط', 'خش', 'باشه', 'لطفا', 'هندزفری', 'شارژر', 'فابریک', 'باشه', 'لطفا', 'قیمت', 'معقول', 'باشه']",3,Wednesday 07PM,669407.8860707304
LG,Ahvaz,"['LG', 'V', '10', '64', 'gig', '2sim']","['باسلام', 'گوش', 'الجی', '10', 'مدل', '64', 'گیگ', 'سیم', 'کارت', 'رنگ', 'مشک', 'آآآک', 'معاوضه', 'آیفون', '6', 'نو', '5', 'باتشکر']",2,Thursday 09PM,1367835.0757412578
Samsung,Isfahan,"['سامسونگ', 's3در', 'اک']","['گوش', 'تمیز', 'تصویر', 'معلومه', 'توافق', 'میاییم', 'قیمت', 'الک', 'دید#بین', 'خواهشا']",3,Friday 09PM,500296.82635371434
Sony,Shiraz,"['فروش', 'گوش', 'c3', 'سیم']","['ید', 'عدددگوشی', 'موبایل', 'c3', 'دوسیم', 'مرتب', 'خط', 'خش', 'محافظ', 'بک', 'کیس', 'کیف', 'لب', 'تاپی', 'فروخت#فروش', 'میرسد', 'گوش', 'دوم', 'استفاده', 'قیم', '450', '#هست', 'مشتری', 'واقعی', 'یه', 'تخفیف', 'میدم']",0,Wednesday 09PM,552754.7835926483
Apple,Tehran,"['6s', '64', 'va', '6', '64']","['سلام', 'گوشیا', 'نو', 'نو', 'اصلا', 'کارتون', 'نیومده', 'خریدار', 'واقعی', 'میام']",0,Saturday 04PM,2151984.1574063697
Huawei,Karaj,"['فروش', 'معاوضه', 'گوش', 'هواوی', 'تبلت']","['عدد', 'گوش', 'هواوی', 'y', '300', 'همراه', 'کارتن', 'شارژر', 'دکمه', 'پاورش', 'سفته', 'عدد', 'تبلت', 'سامسونگp', '1000', 'هاردش', 'سوخته', 'بقیه', 'چیزاش', 'سالمه', 'فروش', 'معاوضه', 'توضیح', 'عکس', 'تلگرام']",1,Sunday 06PM,180329.86804509468
